"Latitude","Longitude","pm_estimate","ozone_estimate","no2_estimate","so2_estimate","co_estimate","Time_range"
35.5,-92.5,10.3366963863373,0.0286272643133998,5.85365897417068,0.586564004421234,0.270353991538286,"07-2018 to 10-2018"
35.5,-91.5,9.86635851860046,0.0284493886865675,5.90097779035568,0.632821246981621,0.268714148551226,"07-2018 to 10-2018"
35.5,-90.5,9.46729803085327,0.0277488073334098,6.06486320495605,0.708891153335571,0.256747364997864,"07-2018 to 10-2018"
35.5,-89.5,9.27015924453735,0.0274218022823334,6.12641578912735,0.754073552787304,0.261936511844397,"07-2018 to 10-2018"
35.5,-88.5,9.14681768417358,0.02753223804757,6.42175495624542,0.892928011715412,0.260942231863737,"07-2018 to 10-2018"
35.5,-87.5,8.97516024112701,0.0283179022371769,7.48748099803925,0.829442776739597,0.274245943874121,"07-2018 to 10-2018"
35.5,-86.5,9.03035879135132,0.0305439569056034,8.48313170671463,0.880534470081329,0.279196586459875,"07-2018 to 10-2018"
35.5,-85.5,9.10150396823883,0.0321706389077008,8.08544343709946,0.805750221014023,0.280964192003012,"07-2018 to 10-2018"
35.5,-84.5,8.87381374835968,0.0329741407185793,5.97092711925507,0.507596135139465,0.247646249830723,"07-2018 to 10-2018"
35.5,-83.5,8.17572724819183,0.0314311101101339,5.05339252948761,0.316849553957582,0.229575183242559,"07-2018 to 10-2018"
35.5,-82.5,7.33873987197876,0.0287445755675435,6.37768077850342,0.2266980484128,0.241239134222269,"07-2018 to 10-2018"
35.5,-81.5,8.4234391450882,0.0300157656893134,6.42591518163681,0.267947100102901,0.240412451326847,"07-2018 to 10-2018"
35.5,-80.5,8.78604209423065,0.032908733934164,6.14654743671417,0.294253688305616,0.240353412926197,"07-2018 to 10-2018"
35.5,-79.5,8.11302435398102,0.0309907267801464,5.85452878475189,0.337918467819691,0.241836812347174,"07-2018 to 10-2018"
35.5,-78.5,8.67254650592804,0.0276936003938317,5.03703331947327,0.487566486001015,0.234390750527382,"07-2018 to 10-2018"
35.5,-77.5,7.59818828105927,0.0299263917841017,4.56079041957855,0.645064361393452,0.234004959464073,"07-2018 to 10-2018"
35.5,-76.5,7.31075429916382,0.0295687029138207,5.47947347164154,0.486986316740513,0.240017831325531,"07-2018 to 10-2018"
36.5,-121.5,4.6911838054657,0.0271910862065852,4.62198603153229,0.577460043132305,0.200699631124735,"07-2018 to 10-2018"
36.5,-120.5,7.06601929664612,0.0320376823656261,6.57287275791168,0.602896712720394,0.249084990471601,"07-2018 to 10-2018"
36.5,-119.5,7.52695178985596,0.0414355294778943,7.00211030244827,0.595065370202065,0.255855321884155,"07-2018 to 10-2018"
36.5,-118.5,7.72971212863922,0.0468725254759192,8.67133224010468,0.527976080775261,0.236782789230347,"07-2018 to 10-2018"
36.5,-117.5,7.69474625587463,0.0464688129723072,14.6266968250275,0.498464703559875,0.241833545267582,"07-2018 to 10-2018"
36.5,-116.5,5.69372403621674,0.0452804369851947,14.5184321403503,0.469424299895763,0.226795691996813,"07-2018 to 10-2018"
36.5,-115.5,5.86139488220215,0.0424403492361307,13.3964976072311,0.441688597202301,0.202510960400105,"07-2018 to 10-2018"
36.5,-114.5,6.02147841453552,0.0397096062079072,14.1303839683533,0.461904726922512,0.252972934395075,"07-2018 to 10-2018"
36.5,-113.5,5.89510405063629,0.0402427343651652,9.6618732213974,0.715440183877945,0.251179676502943,"07-2018 to 10-2018"
36.5,-112.5,5.76372742652893,0.0414434261620045,9.2213226556778,0.865502096712589,0.249615840613842,"07-2018 to 10-2018"
36.5,-111.5,4.9104905128479,0.0412179818376899,6.93037247657776,0.949641384184361,0.259234853088856,"07-2018 to 10-2018"
36.5,-110.5,4.16515094041824,0.0407869694754481,4.02439588308334,1.16353303939104,0.258214700967073,"07-2018 to 10-2018"
36.5,-109.5,3.79953807592392,0.042131413705647,3.0534480214119,0.95365509390831,0.178457945585251,"07-2018 to 10-2018"
36.5,-108.5,3.93621742725372,0.0428170999512076,2.93401005864143,0.80903584882617,0.201087456196547,"07-2018 to 10-2018"
36.5,-107.5,4.24690729379654,0.0421027662232518,2.81755682826042,0.832481823861599,0.20476470887661,"07-2018 to 10-2018"
36.5,-106.5,4.66458654403687,0.0419877730309963,4.21418035030365,0.90980239212513,0.204937025904655,"07-2018 to 10-2018"
36.5,-105.5,5.18930089473724,0.0418894402682781,5.40698355436325,0.931478723883629,0.205103438347578,"07-2018 to 10-2018"
36.5,-104.5,5.69690096378326,0.0412192279472947,7.80881261825562,1.70539825409651,0.216105550527573,"07-2018 to 10-2018"
36.5,-103.5,6.59512758255005,0.0411407807841897,10.1742782592773,1.62686289846897,0.235756043344736,"07-2018 to 10-2018"
36.5,-102.5,7.41163969039917,0.0400652973912656,11.4273760318756,2.22833748161793,0.233853433281183,"07-2018 to 10-2018"
36.5,-101.5,8.1961053609848,0.0370296374894679,9.2384786605835,2.70915590971708,0.260312676429749,"07-2018 to 10-2018"
36.5,-100.5,8.85165500640869,0.0364795909263194,7.56205308437347,2.36780870705843,0.255553647875786,"07-2018 to 10-2018"
36.5,-99.5,8.90365123748779,0.0353372688405216,6.99843299388885,1.63739884644747,0.25880516692996,"07-2018 to 10-2018"
36.5,-98.5,8.88214266300201,0.0352574833668768,6.67217183113098,1.19702333211899,0.264838505536318,"07-2018 to 10-2018"
36.5,-97.5,8.08619654178619,0.0339999063871801,6.26793789863586,1.1576074436307,0.262700710445642,"07-2018 to 10-2018"
36.5,-96.5,8.15964686870575,0.0301885055378079,5.71792817115784,0.454340308904648,0.230722595006227,"07-2018 to 10-2018"
36.5,-95.5,8.46152520179749,0.0295811258256435,5.53227323293686,0.437059782445431,0.221231199800968,"07-2018 to 10-2018"
36.5,-94.5,8.57348740100861,0.027165291365236,5.7997824549675,0.449562519788742,0.241294790059328,"07-2018 to 10-2018"
36.5,-93.5,8.81779050827026,0.0278139333240688,5.59142303466797,0.440009996294975,0.262814659625292,"07-2018 to 10-2018"
36.5,-92.5,9.63951599597931,0.0285337157547474,5.55116885900497,0.519525334239006,0.276548404246569,"07-2018 to 10-2018"
36.5,-91.5,10.0005486011505,0.0288089541718364,5.75619238615036,0.633990995585918,0.278048533946276,"07-2018 to 10-2018"
36.5,-90.5,9.51812541484833,0.0283400216139853,5.80167776346207,0.703273311257362,0.283592380583286,"07-2018 to 10-2018"
36.5,-89.5,8.96659004688263,0.0283376597799361,6.00554555654526,0.757346764206886,0.3108726516366,"07-2018 to 10-2018"
36.5,-88.5,8.74976205825806,0.0292097837664187,6.61783593893051,0.841421768069267,0.305715151131153,"07-2018 to 10-2018"
36.5,-87.5,8.54986155033112,0.0302019640803337,6.80090755224228,0.866447433829308,0.276955392211676,"07-2018 to 10-2018"
36.5,-86.5,8.77168154716492,0.0314605729654431,8.42118263244629,0.623665183782578,0.245250903069973,"07-2018 to 10-2018"
36.5,-85.5,8.89599990844727,0.0311467130668461,8.08953994512558,0.610985107719898,0.234525356441736,"07-2018 to 10-2018"
36.5,-84.5,8.7712584733963,0.030305762309581,6.89654362201691,0.43620191514492,0.244144596159458,"07-2018 to 10-2018"
36.5,-83.5,8.74464857578278,0.0282194474712014,5.10799205303192,0.340198244899511,0.206323586404324,"07-2018 to 10-2018"
36.5,-82.5,7.709956407547,0.0295569957233965,5.54721903800964,0.57128693908453,0.208169367164373,"07-2018 to 10-2018"
36.5,-81.5,7.82085835933685,0.0283254981040955,5.94247829914093,0.873663917183876,0.228552270680666,"07-2018 to 10-2018"
36.5,-80.5,8.26655232906342,0.032180274836719,5.73561823368073,0.792774587869644,0.234832316637039,"07-2018 to 10-2018"
36.5,-79.5,7.76218140125275,0.031515896320343,5.55125045776367,0.787521913647652,0.239590488374233,"07-2018 to 10-2018"
36.5,-78.5,8.14099323749542,0.0313969068229198,5.53888201713562,0.825983703136444,0.245801825076342,"07-2018 to 10-2018"
36.5,-77.5,8.18499553203583,0.0290332771837711,4.15117314457893,0.616468384861946,0.240761827677488,"07-2018 to 10-2018"
36.5,-76.5,6.91627943515778,0.0293694511055946,5.3237715959549,0.515044547617435,0.240371704101562,"07-2018 to 10-2018"
37.5,-121.5,5.97631549835205,0.0280618844553828,8.22790718078613,0.646523341536522,0.28551984578371,"07-2018 to 10-2018"
37.5,-120.5,6.60197031497955,0.034777111839503,7.93277394771576,0.654359504580498,0.269416090101004,"07-2018 to 10-2018"
37.5,-119.5,6.96868431568146,0.0410504876635969,8.19212818145752,0.646852247416973,0.273109771311283,"07-2018 to 10-2018"
37.5,-118.5,7.1918078660965,0.0431545600295067,8.71808588504791,0.635681882500648,0.269683808088303,"07-2018 to 10-2018"
37.5,-117.5,7.45764410495758,0.046443291939795,14.6062545776367,0.546857804059982,0.243427481502295,"07-2018 to 10-2018"
37.5,-116.5,5.86228930950165,0.0434769289568067,14.5201795101166,0.517939925193787,0.241247486323118,"07-2018 to 10-2018"
37.5,-115.5,5.85665082931519,0.0416072402149439,14.4234714508057,0.507608845829964,0.238532166928053,"07-2018 to 10-2018"
37.5,-114.5,5.77130794525146,0.0390819469466805,10.4575872421265,0.521301053464413,0.244740042835474,"07-2018 to 10-2018"
37.5,-113.5,5.6236789226532,0.040206165984273,7.96109843254089,0.557148858904839,0.247261174023151,"07-2018 to 10-2018"
37.5,-112.5,5.49731361865997,0.0394820822402835,8.25664877891541,0.596616044640541,0.247391004115343,"07-2018 to 10-2018"
37.5,-111.5,5.25261700153351,0.0407523335888982,5.02754986286163,0.593654528260231,0.130622899159789,"07-2018 to 10-2018"
37.5,-110.5,4.82908523082733,0.041706120595336,3.52386981248856,0.568594478070736,0.070481572765857,"07-2018 to 10-2018"
37.5,-109.5,4.72109061479568,0.0416059391573071,2.97849303483963,0.525517970323563,0.0706593948416412,"07-2018 to 10-2018"
37.5,-108.5,4.71826362609863,0.0395133458077908,2.90874117612839,0.745617669075727,0.181716838851571,"07-2018 to 10-2018"
37.5,-107.5,4.68998599052429,0.0403403183445334,3.8758350610733,0.825446151196957,0.182256068103015,"07-2018 to 10-2018"
37.5,-106.5,4.96596932411194,0.0401382213458419,5.21726608276367,0.681782089173794,0.183033984154463,"07-2018 to 10-2018"
37.5,-105.5,5.20609092712402,0.0409478372894228,9.62600409984589,0.724518999457359,0.183969605714083,"07-2018 to 10-2018"
37.5,-104.5,5.41909372806549,0.0409475029446185,10.8100022673607,0.955655664205551,0.206354048103094,"07-2018 to 10-2018"
37.5,-103.5,6.01362788677216,0.0412669852375984,11.0426746606827,1.19505701214075,0.237320709973574,"07-2018 to 10-2018"
37.5,-102.5,6.4499683380127,0.0409832033328712,10.7532955408096,1.55373705178499,0.235241182148457,"07-2018 to 10-2018"
37.5,-101.5,7.20307087898254,0.0382265686057508,10.2126966714859,1.96358426660299,0.235404226928949,"07-2018 to 10-2018"
37.5,-100.5,8.70441782474518,0.0355934523977339,7.7912974357605,1.86927882581949,0.253751076757908,"07-2018 to 10-2018"
37.5,-99.5,8.78980386257172,0.035168640781194,7.32746660709381,1.47878870368004,0.266363147646189,"07-2018 to 10-2018"
37.5,-98.5,8.64712059497833,0.0344378403387964,6.55559551715851,0.954024821519852,0.261072184890509,"07-2018 to 10-2018"
37.5,-97.5,8.20650887489319,0.0308431750163436,6.20098519325256,0.849413946270943,0.257049549371004,"07-2018 to 10-2018"
37.5,-96.5,8.26497626304626,0.0296856393106282,5.940822660923,0.527546875178814,0.248379480093718,"07-2018 to 10-2018"
37.5,-95.5,8.45107781887054,0.0293543459847569,5.62950456142426,0.403806671500206,0.244215346872807,"07-2018 to 10-2018"
37.5,-94.5,8.59259390830994,0.0282882312312722,5.78077751398087,0.411266565322876,0.249730508774519,"07-2018 to 10-2018"
37.5,-93.5,8.60990035533905,0.0279743853025138,4.7786682844162,0.400222554802895,0.264190670102835,"07-2018 to 10-2018"
37.5,-92.5,9.63983595371246,0.0281138848513365,5.21098446846008,0.618443965911865,0.273334439843893,"07-2018 to 10-2018"
37.5,-91.5,9.78415811061859,0.0302113206125796,5.38186919689178,0.66442383825779,0.28837687894702,"07-2018 to 10-2018"
37.5,-90.5,9.50669133663177,0.0299022309482098,5.51002341508865,0.712790429592133,0.319504279643297,"07-2018 to 10-2018"
37.5,-89.5,8.63307344913483,0.0288000479340553,6.16492569446564,0.704844616353512,0.329241238534451,"07-2018 to 10-2018"
37.5,-88.5,8.40795791149139,0.0286019649356604,6.52736222743988,0.969995260238647,0.308448735624552,"07-2018 to 10-2018"
37.5,-87.5,8.59417974948883,0.0277903494425118,7.74820119142532,1.00281535089016,0.293402526527643,"07-2018 to 10-2018"
37.5,-86.5,8.60892236232758,0.0290155825205147,8.74969685077667,0.729353927075863,0.252778101712465,"07-2018 to 10-2018"
37.5,-85.5,8.61072874069214,0.0312246927060187,9.03865373134613,0.743475623428822,0.242069929838181,"07-2018 to 10-2018"
37.5,-84.5,8.90495431423187,0.0314075169153512,8.94792556762695,0.843921646475792,0.23469040542841,"07-2018 to 10-2018"
37.5,-83.5,8.46764504909515,0.0297817415557802,8.07750469446182,0.655823335051537,0.230902627110481,"07-2018 to 10-2018"
37.5,-82.5,7.76597821712494,0.0290159876458347,7.44347125291824,0.750609844923019,0.210948582738638,"07-2018 to 10-2018"
37.5,-81.5,7.81331717967987,0.0299865533597767,6.51415711641312,1.2309318035841,0.198659915477037,"07-2018 to 10-2018"
37.5,-80.5,7.9427638053894,0.0314559154212475,5.69029414653778,1.64854224026203,0.214572388678789,"07-2018 to 10-2018"
37.5,-79.5,7.74216258525848,0.0314667774364352,5.19751238822937,1.0666346848011,0.210275545716286,"07-2018 to 10-2018"
37.5,-78.5,7.44924056529999,0.030987735837698,5.55338990688324,1.03061320632696,0.231020033359528,"07-2018 to 10-2018"
37.5,-77.5,7.68669617176056,0.0318369558081031,6.24904537200928,0.621215388178825,0.238725040107965,"07-2018 to 10-2018"
37.5,-76.5,6.99522197246552,0.0331180384382606,6.6755143404007,0.517086908221245,0.246569223701954,"07-2018 to 10-2018"
38.5,-122.5,6.11587941646576,0.0268376786261797,6.76650583744049,0.643203012645245,0.232918363064528,"07-2018 to 10-2018"
38.5,-121.5,6.0455573797226,0.0310159027576447,7.1744270324707,0.66249655932188,0.254033271223307,"07-2018 to 10-2018"
38.5,-120.5,5.97620260715485,0.0375830428674817,8.01585483551025,0.651890851557255,0.2632190361619,"07-2018 to 10-2018"
38.5,-119.5,5.88820958137512,0.0395604036748409,8.59174144268036,0.629258379340172,0.275153562426567,"07-2018 to 10-2018"
38.5,-118.5,6.61376988887787,0.041575325652957,9.40112543106079,0.619842901825905,0.292882058769464,"07-2018 to 10-2018"
38.5,-117.5,6.85386884212494,0.0455435011535883,15.0680153369904,0.577118709683418,0.2461445517838,"07-2018 to 10-2018"
38.5,-116.5,5.79081499576569,0.0431495644152164,14.6000859737396,0.580706417560577,0.246039766818285,"07-2018 to 10-2018"
38.5,-115.5,5.70297718048096,0.0406481102108955,11.4212963581085,0.583100065588951,0.247111149132252,"07-2018 to 10-2018"
38.5,-114.5,5.63018488883972,0.0414500022307038,10.3670780658722,0.58283556252718,0.244000166654587,"07-2018 to 10-2018"
38.5,-113.5,5.55380928516388,0.0402124226093292,6.5221494436264,0.605982482433319,0.0710562178865075,"07-2018 to 10-2018"
38.5,-112.5,5.58109760284424,0.0400331243872643,4.98765993118286,0.620382584631443,0.0701351934112608,"07-2018 to 10-2018"
38.5,-111.5,5.7037787437439,0.0413023605942726,4.33459836244583,0.608052797615528,0.0695054158568382,"07-2018 to 10-2018"
38.5,-110.5,5.70644271373749,0.0429065991193056,3.47440391778946,0.602734223008156,0.0696724439039826,"07-2018 to 10-2018"
38.5,-109.5,5.54068350791931,0.0424105385318398,3.39624175429344,0.569388628005981,0.061379546765238,"07-2018 to 10-2018"
38.5,-108.5,5.18700981140137,0.0400783848017454,3.36988568305969,0.582135170698166,0.181348520331085,"07-2018 to 10-2018"
38.5,-107.5,5.45886015892029,0.0381438448093832,5.5979083776474,0.639456227421761,0.18192642647773,"07-2018 to 10-2018"
38.5,-106.5,5.26465511322021,0.0388641580939293,8.57449239492416,0.690072618424892,0.1829898012802,"07-2018 to 10-2018"
38.5,-105.5,5.28054356575012,0.0401837923564017,10.6894904375076,0.715911068022251,0.185752742923796,"07-2018 to 10-2018"
38.5,-104.5,5.30603551864624,0.0399089874699712,10.7457627654076,0.698250450193882,0.187716252170503,"07-2018 to 10-2018"
38.5,-103.5,5.705073595047,0.0409314348362386,10.8465400934219,0.797072105109692,0.238702222704887,"07-2018 to 10-2018"
38.5,-102.5,6.17816054821014,0.0403736531734467,10.6648007631302,1.03906011581421,0.236493784934282,"07-2018 to 10-2018"
38.5,-101.5,6.30246484279633,0.0387258548289537,10.1166216135025,1.33521852642298,0.237215604633093,"07-2018 to 10-2018"
38.5,-100.5,7.11123371124268,0.0371362441219389,10.2452001571655,1.54697852581739,0.240154568105936,"07-2018 to 10-2018"
38.5,-99.5,7.77116191387177,0.0330004552379251,6.94505107402802,1.3074627071619,0.264546468853951,"07-2018 to 10-2018"
38.5,-98.5,7.58596575260162,0.0310921263881028,6.26805508136749,0.77197439968586,0.264967408031225,"07-2018 to 10-2018"
38.5,-97.5,7.54930067062378,0.0291676474735141,5.69226908683777,0.726044818758965,0.264508415013552,"07-2018 to 10-2018"
38.5,-96.5,7.99268853664398,0.0297278603538871,5.44352722167969,0.676128879189491,0.263463638722897,"07-2018 to 10-2018"
38.5,-95.5,7.92876923084259,0.0292627876624465,5.11150562763214,0.503419265151024,0.260026395320892,"07-2018 to 10-2018"
38.5,-94.5,8.16621065139771,0.0280671175569296,4.29298150539398,0.404155373573303,0.259911067783833,"07-2018 to 10-2018"
38.5,-93.5,8.05073070526123,0.0289512039162219,4.03930377960205,0.48891581594944,0.260362673550844,"07-2018 to 10-2018"
38.5,-92.5,8.99361264705658,0.0297767957672477,4.03022086620331,0.55077038705349,0.257202111184597,"07-2018 to 10-2018"
38.5,-91.5,8.8578108549118,0.0295669846236706,4.54966235160828,0.622346967458725,0.291644923388958,"07-2018 to 10-2018"
38.5,-90.5,9.17011201381683,0.029184877872467,5.78430187702179,0.650469705462456,0.339457623660564,"07-2018 to 10-2018"
38.5,-89.5,8.9755836725235,0.029211638495326,5.82566809654236,0.67184254527092,0.341666091233492,"07-2018 to 10-2018"
38.5,-88.5,8.3525013923645,0.0288507165387273,6.38289129734039,0.941006354987621,0.33021305501461,"07-2018 to 10-2018"
38.5,-87.5,8.53130578994751,0.0285616810433567,7.32469749450684,1.01055118441582,0.311460919678211,"07-2018 to 10-2018"
38.5,-86.5,8.44956481456757,0.0297808852046728,8.64233857393265,0.887408807873726,0.338672813028097,"07-2018 to 10-2018"
38.5,-85.5,8.5027961730957,0.0297586726956069,9.8332005739212,1.06300270557404,0.316930063068867,"07-2018 to 10-2018"
38.5,-84.5,9.69794142246246,0.0331452819518745,10.2073482275009,1.16952447593212,0.248928692191839,"07-2018 to 10-2018"
38.5,-83.5,8.85938227176666,0.031271044164896,9.54998290538788,0.661916047334671,0.243156436830759,"07-2018 to 10-2018"
38.5,-82.5,8.20939493179321,0.0279840733855963,7.95038509368896,0.568976923823357,0.200756084173918,"07-2018 to 10-2018"
38.5,-81.5,7.79524743556976,0.0299451416358352,5.93779283761978,0.796347945928574,0.187637783586979,"07-2018 to 10-2018"
38.5,-80.5,7.76507759094238,0.028217040002346,4.80228292942047,1.12984040379524,0.179963048547506,"07-2018 to 10-2018"
38.5,-79.5,7.36722922325134,0.0302815558388829,5.05779981613159,0.951170355081558,0.206211786717176,"07-2018 to 10-2018"
38.5,-78.5,7.22491490840912,0.0351283433847129,6.58270001411438,0.767943516373634,0.243105567991734,"07-2018 to 10-2018"
38.5,-77.5,7.85534429550171,0.0324320620857179,7.06550967693329,0.542624987661839,0.253239057958126,"07-2018 to 10-2018"
38.5,-76.5,7.90428757667542,0.0321277785114944,7.18415296077728,0.540732532739639,0.255350571125746,"07-2018 to 10-2018"
38.5,-75.5,6.97216522693634,0.0322790960781276,7.03404188156128,0.305967025458813,0.246351763606071,"07-2018 to 10-2018"
39.5,-123.5,6.47730994224548,0.0280840112827718,7.45934706926346,0.640257529914379,0.245331481099129,"07-2018 to 10-2018"
39.5,-122.5,6.95120346546173,0.0335091622546315,7.28332936763763,0.634755164384842,0.239494197070599,"07-2018 to 10-2018"
39.5,-121.5,6.21484875679016,0.0399832613766193,7.26092791557312,0.658532455563545,0.242412839084864,"07-2018 to 10-2018"
39.5,-120.5,5.14112901687622,0.0401270142756402,7.99090975522995,0.653063148260117,0.258369997143745,"07-2018 to 10-2018"
39.5,-119.5,5.2134917974472,0.0381359974853694,8.33375424146652,0.647330746054649,0.269439905881882,"07-2018 to 10-2018"
39.5,-118.5,5.21687293052673,0.0391311654821038,8.75888532400131,0.642155863344669,0.271546747535467,"07-2018 to 10-2018"
39.5,-117.5,5.39067423343658,0.0413835416547954,14.1660072803497,0.593962714076042,0.258720248937607,"07-2018 to 10-2018"
39.5,-116.5,5.50842022895813,0.0416249632835388,11.4064373970032,0.617977030575275,0.24863613396883,"07-2018 to 10-2018"
39.5,-115.5,5.85777807235718,0.0406951112672687,7.86061882972717,0.619869217276573,0.0775710972957313,"07-2018 to 10-2018"
39.5,-114.5,6.03538131713867,0.0406819973140955,6.6539431810379,0.617549456655979,0.0772716160863638,"07-2018 to 10-2018"
39.5,-113.5,5.97574365139008,0.0403071544133127,6.23912298679352,0.630576096475124,0.071548109408468,"07-2018 to 10-2018"
39.5,-112.5,6.26658630371094,0.039278160315007,6.11852478981018,0.632725745439529,0.0690679345279932,"07-2018 to 10-2018"
39.5,-111.5,6.48578882217407,0.0418705455958843,4.54185599088669,0.629534892737865,0.0663367891684175,"07-2018 to 10-2018"
39.5,-110.5,5.95494902133942,0.0443005934357643,2.64860808849335,0.629152879118919,0.0603658547624946,"07-2018 to 10-2018"
39.5,-109.5,5.95508420467377,0.0399454077705741,3.73222118616104,0.61755708605051,0.0612354278564453,"07-2018 to 10-2018"
39.5,-108.5,6.0633008480072,0.0384157882072031,3.83607289195061,0.613617941737175,0.15225457213819,"07-2018 to 10-2018"
39.5,-107.5,5.79855525493622,0.0342932986095548,5.75848078727722,0.645681761205196,0.174093938432634,"07-2018 to 10-2018"
39.5,-106.5,5.62066924571991,0.0396894733421504,9.47628426551819,0.676458269357681,0.181400147266686,"07-2018 to 10-2018"
39.5,-105.5,5.63314414024353,0.0405205339193344,9.75341099500656,0.620996415615082,0.183454808779061,"07-2018 to 10-2018"
39.5,-104.5,5.84222340583801,0.0415522889234126,10.6551104187965,0.621520489454269,0.18129569105804,"07-2018 to 10-2018"
39.5,-103.5,6.27777063846588,0.0393628478050232,10.769747376442,0.630650080740452,0.227729834616184,"07-2018 to 10-2018"
39.5,-102.5,6.19621276855469,0.0374098876491189,10.4292348623276,0.813175119459629,0.214549459517002,"07-2018 to 10-2018"
39.5,-101.5,6.26136600971222,0.0357610108330846,10.0168255567551,0.573024168610573,0.216224629431963,"07-2018 to 10-2018"
39.5,-100.5,6.35607349872589,0.0340647385455668,10.1195913553238,0.556919075548649,0.220108911395073,"07-2018 to 10-2018"
39.5,-99.5,6.62503600120544,0.0290512307547033,8.3372517824173,0.543141409754753,0.262745842337608,"07-2018 to 10-2018"
39.5,-98.5,6.68962621688843,0.0276908916421235,6.08796370029449,0.400053068995476,0.273208986967802,"07-2018 to 10-2018"
39.5,-97.5,6.85013341903687,0.0276871030218899,5.2431401014328,0.37658678740263,0.272771295160055,"07-2018 to 10-2018"
39.5,-96.5,7.23697924613953,0.027685216628015,4.9375364780426,0.370264142751694,0.272593609988689,"07-2018 to 10-2018"
39.5,-95.5,7.14019346237183,0.0277724293991923,4.16823899745941,0.34388318285346,0.268815290182829,"07-2018 to 10-2018"
39.5,-94.5,7.29787313938141,0.0279682213440537,3.85350239276886,0.33562533557415,0.260546922683716,"07-2018 to 10-2018"
39.5,-93.5,7.3907562494278,0.0285380869172513,3.30177062749863,0.336336210370064,0.251763183623552,"07-2018 to 10-2018"
39.5,-92.5,7.87038350105286,0.0291591300629079,2.89933449029922,0.425823166966438,0.255756177008152,"07-2018 to 10-2018"
39.5,-91.5,7.94603025913239,0.0289994305931032,3.08528590202332,0.502388380467892,0.265404816716909,"07-2018 to 10-2018"
39.5,-90.5,8.11262857913971,0.0283241695724428,3.53247362375259,0.582108296453953,0.300056725740433,"07-2018 to 10-2018"
39.5,-89.5,8.35749733448029,0.0290435431525111,3.58331555128098,0.527307234704494,0.334297429770231,"07-2018 to 10-2018"
39.5,-88.5,8.29830551147461,0.0295771295204759,5.72054708003998,0.789433836936951,0.356831580400467,"07-2018 to 10-2018"
39.5,-87.5,9.16924703121185,0.0306749544106424,7.86199617385864,0.802895307540894,0.3878213763237,"07-2018 to 10-2018"
39.5,-86.5,9.04417395591736,0.0294871036894619,8.85599094629288,0.681382436305285,0.416596077382565,"07-2018 to 10-2018"
39.5,-85.5,8.95578074455261,0.0313049713149667,9.39414757490158,0.900006905198097,0.364854857325554,"07-2018 to 10-2018"
39.5,-84.5,9.6411759853363,0.0319686252623796,10.5440532565117,1.34709148108959,0.23104877024889,"07-2018 to 10-2018"
39.5,-83.5,9.35103869438171,0.0338559984229505,8.53325653076172,1.00197234749794,0.225000869482756,"07-2018 to 10-2018"
39.5,-82.5,8.0307776927948,0.0321103064343333,7.13038593530655,1.0604675412178,0.192480709403753,"07-2018 to 10-2018"
39.5,-81.5,8.26033794879913,0.0304071558639407,5.68393087387085,0.933384671807289,0.188059534877539,"07-2018 to 10-2018"
39.5,-80.5,9.36509108543396,0.0305834063328803,4.93194770812988,0.9359470307827,0.193458966910839,"07-2018 to 10-2018"
39.5,-79.5,8.0160516500473,0.0296450117602944,4.02051079273224,0.865560635924339,0.189269203692675,"07-2018 to 10-2018"
39.5,-78.5,6.54506003856659,0.029013795312494,4.04857778549194,0.721727095544338,0.183928161859512,"07-2018 to 10-2018"
39.5,-77.5,6.58484888076782,0.0307847768999636,6.67980301380157,0.564653970301151,0.245817355811596,"07-2018 to 10-2018"
